2,9,4,2,1,9,86,2,9,86,9,17,1,7,4,2,2,7,9,4,2,10,7,53,6,2,2,4,1,9,10,6,2,2,2,9,2,3,10,18,4,4,2,32,2,4,86,86,2,4,2,32,6,9,86,37,37,4,2,6,2,2,2,2,4,4,2,2,2,2,2,2,3,2,2,2,3,3,2,2,86,2,36,2,2,2,2,29,6,4,29,9,11,9,4,86,86,2,2,9,11,6,37,3,37,1,9,18,1,9,86,86,9,40,54,3,6,2,9,11,9,2,32,37,53,9,18,6,48,86,37,29,86,1,2,86,29,2,86,53,9,6,9,53,2,9,2,9,37,3,34,53,46,6,6,53,9,9,86,2,1,80,2,53,3,1,2,2,86,37,2,2,3,29,24,2,29,9,6,2,2,8,2,9,2,32,86,9,14,14,11,15,2,15,2,15,15,6,2,37,2,61,14,9,37,6,53,9,9,9,6,80,53,33,23,9,40,6,37,2,9,15,9,14,11,86,2,11,3,2,86,4,1,2,1,2,13,1,1,13,1,13,13,13,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,4,4,48,48,2,4,2,4,4,4,2,4,9,2,15,48,48,9,8,32,36,48,48,48,48,2,48,48,48,48,48,15,2,2,4,4,3,6,6,6,6,6,6,6,6,6,4,4,4,4,4,6,4,6,2,4,6,6,4,6,4,4,4,3,3,6,4,6,4,6,4,4,4,4,4,4,2,3,6,6,6,4,4,2,6,6,2,4,4,3,6,6,2,6,4,6,2,2,6,6,2,4,6,2,6,1,2,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,2,2,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,2,2,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,3,2,6,6,6,6,6,1,2,6,6,6,6,6,6,2,6,6,6,6,6,6,6,1,6,3,6,6,6,6,6,6,6,6,6,6,3,6,6,4,4,7,3,5,7,4,4,41,4,5,7,2,10,4,4,37,4,2,10,4,11,4,2,4,10,4,4,53,53,1,4,2,9,65,4,17,76,29,76,4,53,10,76,4,32,45,32,10,69,53,29,51,29,32,4,4,4,9,4,9,4,37,4,4,11,17,10,9,7,4,3,10,11,10,32,76,4,2,5,9,76,76,4,11,76,16,17,9,2,76,76,76,10,17,76,2,4,4,4,4,4,76,76,76,2,76,29,16,76,10,16,53,10,17,4,10,2,76,4,4,76,16,2,5,4,53,7,2,4,11,76,76,16,76,17,7,9,17,10,17,53,76,2,4,76,10,76,4,76,9,4,9,61,76,76,4,53,9,4,10,4,4,4,10,17,76,4,2,16,10,76,7,5,4,76,4,4,4,19,76,76,3,4,76,53,4,2,76,53,4,57,29,19,10,32,4,76,2,9,4,4,76,4,19,10,37,76,76,10,3,29,10,10,2,10,2,53,76,45,65,9,76,76,37,76,10,4,76,2,76,76,9,76,2,40,4,4,4,76,53,4,53,29,76,4,76,53,53,76,45,76,76,40,76,65,76,2,76,9,10,4,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,1,1,3,2,3,2,2,2,3,2,3,1,1,3,2,3,3,2,3,3,2,1,3,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,73,53,2,51,18,32,73,2,9,24,73,32,37,73,24,73,37,73,73,2,11,73,73,11,24,73,24,2,9,73,73,29,24,73,4,4,2,4,29,27,31,31,28,31,2,9,11,2,31,15,11,31,11,31,2,31,9,31,15,28,31,31,24,15,15,31,15,15,9,31,31,15,31,31,1,31,31,31,31,31,15,31,31,15,28,31,31,15,15,15,31,31,31,18,31,31,31,31,15,15,31,31,31,31,31,31,15,31,31,31,31,31,31,31,31,31,31,31,15,31,15,31,15,31,15,31,15,15,15,31,15,15,15,15,31,15,31,31,15,31,15,31,31,15,17,66,2,2,1,2,29,37,66,37,66,11,2,29,66,11,66,37,2,2,53,22,9,11,28,9,2,28,28,9,9,28,4,4,37,37,2,9,9,37,63,11,9,11,37,9,9,29,63,9,9,10,98,9,2,4,2,25,2,12,15,2,25,9,9,25,2,9,9,23,9,2,8,1,9,1,15,25,1,18,15,25,15,25,15,18,25,18,15,25,25,15,25,18,15,15,25,18,15,25,15,25,15,15,25,15,15,25,15,15,15,18,18,15,15,25,15,25,25,25,18,2,2,29,15,8,56,9,2,1,2,4,18,4,2,18,2,4,4,56,4,37,11,37,9,8,15,2,37,29,32,56,1,8,8,43,8,2,33,9,1,15,2,18,8,4,4,18,2,2,29,82,8,9,9,1,2,47,18,18,15,37,33,8,2,2,18,8,18,9,8,4,8,2,4,11,9,18,2,18,18,11,18,18,2,18,2,2,2,15,18,9,1,8,18,9,18,18,1,18,18,18,9,18,18,9,1,2,18,9,9,9,18,1,2,18,9,2,8,11,18,18,2,11,2,1,18,9,18,2,18,18,18,18,9,2,9,1,18,18,18,18,12,18,9,18,15,15,15,18,15,18,18,18,9,15,18,15,1,18,18,18,18,1,18,18,18,18,18,18,18,15,18,18,18,15,15,18,18,18,18,18,18,18,18,15,18,18,18,15,15,18,15,18,18,18,18,18,18,15,18,18,18,18,15,18,18,18,18,18,18,15,18,18,18,15,18,18,18,15,15,15,15,15,18,18,18,18,18,18,18,18,18,18,18,15,18,18,15,18,18,18,18,15,18,18,18,18,15,18,18,18,18,15,18,18,15,18,18,18,15,15,18,18,15,18,18,18,18,15,15,18,18,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,18,15,18,18,18,18,18,18,45,9,53,10,53,7,53,10,53,53,19,37,53,53,4,53,53,53,53,53,2,53,10,53,2,53,37,53,15,53,1,4,45,10,32,11,8,53,2,53,36,4,53,4,4,32,53,53,40,2,4,29,2,53,2,4,2,29,53,53,53,4,9,53,4,2,53,53,4,11,29,29,2,53,4,2,2,37,53,51,53,32,53,40,9,9,53,32,53,53,53,11,11,40,2,53,37,32,53,53,37,9,53,53,32,32,53,53,32,53,9,53,9,53,15,29,2,53,37,53,53,53,53,53,27,2,53,53,2,53,37,53,37,53,9,53,29,53,53,53,53,53,32,1,9,11,53,32,53,53,53,53,53,40,53,53,15,53,29,53,9,53,53,29,37,53,37,53,32,32,37,9,29,32,53,9,32,53,53,53,37,24,53,51,2,14,53,2,53,53,53,32,29,9,2,53,53,9,53,36,53,2,9,32,53,32,32,22,9,9,22,37,53,53,37,37,53,53,29,53,2,53,51,37,37,49,29,9,53,53,53,53,32,11,53,53,39,53,29,53,39,9,40,2,37,53,9,53,9,53,32,53,2,9,37,32,53,32,37,53,53,29,53,53,37,53,53,37,36,50,32,9,53,29,29,53,53,53,53,53,2,53,29,2,15,53,2,14,29,37,53,53,53,2,53,53,53,2,53,37,53,9,53,53,53,2,32,53,53,53,53,53,9,53,53,53,53,9,2,8,53,53,29,1,37,53,53,53,53,32,53,53,2,37,37,53,29,53,53,53,9,53,53,53,2,53,53,2,53,53,29,53,53,29,53,53,2,9,53,32,53,53,53,53,37,29,53,29,53,4,88,4,40,4,37,4,88,9,36,37,9,88,88,88,40,88,36,46,88,88,37,51,36,80,88,9,88,11,80,88,15,88,23,9,37,9,88,32,88,88,23,88,9,23,11,37,11,9,37,15,88,88,15,11,9,9,88,88,29,49,9,37,9,88,8,42,9,37,36,32,9,42,2,37,88,9,11,88,88,9,29,88,88,11,11,15,88,37,88,88,15,15,11,15,15,15,15,15,15,15,11,2,15,14,14,2,2,9,15,15,9,11,15,11,15,15,15,9,15,15,15,15,9,15,9,9,15,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,9,24,14,50,50,50,2,2,2,9,9,9,50,9,9,24,24,24,50,36,1,50,1,50,50,36,37,37,50,50,2,8,2,4,8,8,8,2,8,8,8,8,2,8,8,8,2,8,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,2,8,8,8,8,8,8,8,37,9,29,9,24,29,32,37,37,36,37,36,37,43,47,47,37,78,47,10,17,40,40,40,29,9,4,40,40,40,32,40,40,40,40,40,2,40,40,40,40,37,29,10,4,75,29,75,2,4,75,75,75,9,4,29,4,33,65,54,51,75,61,37,75,75,75,75,9,61,75,2,2,9,75,37,2,24,75,2,14,75,2,75,29,34,37,75,75,37,24,11,75,9,29,75,75,2,75,9,75,9,37,75,2,75,75,24,75,2,75,37,9,75,11,24,37,2,9,75,75,75,2,11,9,75,24,75,75,75,2,75,75,75,75,75,75,75,75,37,75,2,75,61,37,2,47,75,24,46,75,9,75,75,75,75,75,75,75,75,75,75,75,75,75,9,75,44,75,75,75,75,75,75,37,67,37,75,49,9,24,75,75,75,75,75,37,75,75,75,24,24,75,75,75,37,67,75,75,37,75,37,24,75,49,2,75,37,75,75,67,24,75,75,32,67,75,37,75,75,75,75,24,75,47,75,36,75,75,37,47,75,75,75,75,75,75,75,75,75,37,75,75,75,75,75,75,75,75,75,75,67,75,75,75,75,37,75,75,75,75,75,75,46,37,46,49,75,75,75,75,37,47,49,2,9,2,33,32,33,33,32,32,9,33,33,33,33,33,33,33,47,30,2,30,4,30,30,30,4,51,65,4,17,4,29,9,4,45,65,51,4,19,9,17,29,100,4,4,37,4,71,100,2,92,2,100,4,4,100,100,81,37,100,46,100,100,81,81,37,9,37,11,100,100,100,100,100,32,27,37,92,83,100,27,27,11,9,27,27,27,27,27,9,27,27,93,93,61,37,92,37,93,9,93,11,93,11,37,70,4,90,24,17,17,17,16,4,17,17,37,32,36,2,52,2,52,9,32,52,37,37,37,36,52,52,52,36,52,37,47,37,52,42,52,47,42,52,47,36,52,47,47,4,83,16,83,10,83,83,29,83,83,83,80,83,4,4,80,37,83,2,9,83,46,83,37,83,83,2,83,29,83,83,54,83,83,83,83,83,83,83,29,83,29,80,2,83,2,83,83,9,22,83,2,83,14,80,32,83,37,51,29,83,83,2,83,83,83,83,37,29,83,83,83,2,83,83,11,83,83,11,83,83,83,32,83,9,2,83,83,29,83,83,61,83,83,83,83,37,83,83,83,83,83,83,51,29,2,83,83,4,10,10,10,10,10,2,2,37,45,45,45,1,4,80,32,80,71,80,80,32,2,80,37,80,80,9,80,9,80,29,80,80,80,80,80,29,80,32,80,80,80,80,37,80,37,11,2,80,9,29,9,32,29,29,80,80,80,37,42,42,32,37,9,42,9,42,42,9,42,37,24,42,37,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,9,77,37,4,24,70,70,70,70,70,70,70,70,24,70,70,70,70,36,70,70,9,70,70,70,24,9,70,70,70,70,70,70,70,70,29,70,70,70,37,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,37,70,70,70,70,36,70,36,70,70,70,70,70,70,70,70,70,70,70,70,70,47,70,70,70,70,37,70,70,70,70,47,70,70,70,70,70,70,70,70,70,70,36,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,47,70,70,70,70,70,70,70,70,32,32,29,32,32,4,32,4,4,32,29,32,32,32,32,32,32,32,32,32,32,11,32,32,32,32,32,32,32,32,32,32,32,32,32,32,9,32,32,32,32,32,29,32,32,32,32,11,32,32,29,32,32,32,32,2,32,32,32,32,32,32,32,32,32,9,32,9,2,32,11,32,29,2,32,32,32,32,32,9,32,32,32,32,32,32,32,32,32,32,36,67,67,37,37,37,67,67,37,67,37,67,67,60,4,29,37,4,9,92,92,69,71,92,92,92,4,4,4,92,4,51,4,37,92,92,92,92,92,2,61,37,92,92,29,92,72,92,92,92,92,36,92,2,92,92,92,92,92,37,92,92,92,92,92,92,92,92,92,19,54,54,54,54,54,54,54,2,54,54,54,54,54,54,54,85,47,11,11,37,37,47,37,47,47,47,47,37,37,37,37,47,37,47,47,47,47,47,47,47,47,37,34,36,47,47,47,47,37,47,47,47,47,37,47,47,47,47,47,47,47,37,47,47,47,47,47,36,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,82,82,36,9,82,37,82,24,82,9,9,82,82,9,82,82,37,37,82,82,82,82,82,82,82,82,82,82,82,82,82,9,9,4,9,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,79,79,79,37,4,37,37,4,4,37,24,37,37,37,37,37,37,37,37,37,37,37,37,37,37,11,37,37,37,37,37,37,37,23,11,37,37,37,37,37,37,37,37,11,37,37,37,37,37,37,37,11,37,37,37,37,11,11,29,37,29,11,37,37,37,37,37,37,36,29,37,37,37,1,37,37,37,37,29,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,37,37,37,37,24,36,24,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,24,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,37,37,37,37,36,37,37,37,37,37,37,37,36,37,37,37,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,37,37,37,37,36,37,37,37,37,36,37,37,36,37,37,37,37,37,36,37,37,37,36,37,72,72,4,4,34,34,34,34,34,34,34,62,97,97,97,36,97,97,36,97,97,97,97,97,97,97,36,97,97,97,97,97,97,97,97,97,97,97,97,97,97,36,36,97,97,36,4,24,24,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,59,59,94,46,94,94,94,94,94,87,87,4,4,14,14,14,14,14,14,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,46,46,46,46,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,81,81,81,81,81,81,81,81,39,39,74,1,1,1,1,1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,64,64,64,99,99,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,96,96,23,23,89,89,51,51,51,51,51,51
